deltaTime(s)	Time(s)	Roll(rad)	Pitch(rad)	Yaw(rad)	RollSpeed(rad/s)	PitchSpeed(rad/s)	YawSpeed(rad/s)	Motor1(PWM)	Motor2(PWM)	Motor3(PWM)	Motor4(PWM)	
0.23491597 	174.42484808	-0.00958029	0.00728092	1.05193651	0.00023605	-0.00021847	0.00087456	900	900	900	900
0.31137848 	174.73622656	-0.00958255	0.00727794	1.05187082	-0.00034970	-0.00034595	0.00124612	900	900	900	900
0.21943641 	174.95566297	-0.00959188	0.00736396	1.05185342	0.00123442	-0.00098808	0.00016570	900	900	900	900
0.20929122 	175.16495419	-0.00959344	0.00736970	1.05183709	-0.00129783	-0.00048827	-0.00042575	900	900	900	900
0.24505639 	175.41001058	-0.00958332	0.00744969	1.05183029	0.00040133	0.00045677	0.00084140	900	900	900	900
0.22471952 	175.63473010	-0.00964934	0.00742544	1.05175507	-0.00209854	0.00039089	-0.00010252	900	900	900	900
0.28082347 	175.91555357	-0.00960368	0.00739542	1.05168748	0.00019168	-0.00120332	0.00040792	900	900	900	900
0.21822667 	176.13378024	-0.00959565	0.00739405	1.05168366	0.00022411	-0.00169564	0.00095924	900	900	900	900
0.24685454 	176.38063478	-0.00959113	0.00748118	1.05162621	0.00030960	-0.00054000	0.00109946	900	900	900	900
0.20692587 	176.58756065	-0.00957373	0.00747766	1.05164826	0.00007060	-0.00061428	0.00116253	900	900	900	900
0.25896955 	176.84653020	-0.00959817	0.00748188	1.05163002	0.00038466	-0.00176181	0.00017971	900	900	900	900
0.34818578 	177.19471598	-0.00955402	0.00742309	1.05156112	-0.00018163	-0.00060884	0.00027577	900	900	900	900
0.25526237 	177.44997835	-0.00948679	0.00742784	1.05151105	0.00196708	-0.00042395	0.00077179	900	900	900	900
0.26565313 	177.71563148	-0.00949463	0.00739898	1.05147743	-0.00629292	-0.00000374	0.00104669	900	900	900	900
0.30600929 	178.02164078	-0.00950351	0.00744149	1.05138981	-0.00052498	-0.00197369	-0.00326920	900	900	900	900
0.22963691 	178.25127769	-0.00945371	0.00744695	1.05137050	0.00075783	-0.00080535	0.00245627	900	900	900	900
0.32578897 	178.57706666	-0.00946423	0.00757727	1.05134511	-0.00008990	0.00219243	0.00054903	900	900	900	900
0.25034142 	178.82740808	-0.00943535	0.00750020	1.05128133	-0.00019587	0.00100741	0.00200087	900	900	900	900
0.28073072 	179.10813880	-0.00949444	0.00742120	1.05122662	0.00047525	-0.00239734	0.00065542	900	900	900	900
0.21958232 	179.32772112	-0.00944065	0.00748446	1.05115712	-0.00088674	-0.00127821	0.00052515	900	900	900	900
0.06640792 	179.39412904	-0.00941842	0.00751664	1.05114985	-0.00078718	-0.00008911	0.00028989	900	900	900	900
0.21384525 	179.60797429	-0.00942273	0.00746094	1.05109835	-0.00039876	0.00012295	0.00044369	900	900	900	900
0.25505400 	179.86302829	-0.00946069	0.00745056	1.05100513	0.00094284	-0.00040578	0.00141151	900	900	900	900
0.25851727 	180.12154555	-0.00947130	0.00740830	1.05098867	0.00035164	-0.00025972	0.00110488	900	900	900	900
0.25450492 	180.37605047	-0.00954232	0.00742332	1.05097151	-0.00030256	-0.00057073	0.00129281	900	900	900	900
0.26762342 	180.64367390	-0.00960135	0.00745579	1.05095649	-0.00023464	0.00023694	0.00093689	900	900	900	900
0.26004124 	180.90371513	-0.00960225	0.00745742	1.05093110	-0.00036273	0.00007474	0.00044691	900	900	900	900
0.24055266 	181.14426780	-0.00968587	0.00747258	1.05082321	-0.00160352	0.00042413	0.00014233	900	900	900	900
0.25448632 	181.39875412	-0.00970852	0.00750899	1.05078804	-0.00021499	-0.00002088	0.00111756	900	900	900	900
0.24005103 	181.63880515	-0.00965669	0.00746208	1.05073130	0.00003663	-0.00168841	0.00077832	900	900	900	900
0.27510428 	181.91390944	-0.00969378	0.00747323	1.05068958	-0.00035260	-0.00002124	0.00061151	900	900	900	900
0.23438621 	182.14829564	-0.00968917	0.00747709	1.05067337	-0.00047436	0.00005910	0.00117398	900	900	900	900
0.26571488 	182.41401052	-0.00975403	0.00747869	1.05066621	-0.00036835	-0.00062017	0.00036201	900	900	900	900
0.24034429 	182.65435481	-0.00974624	0.00750216	1.05068612	0.00030519	-0.00099140	0.00087709	900	900	900	900
0.25436735 	182.90872216	-0.00973286	0.00753141	1.05060899	-0.00027830	-0.00035296	0.00065039	900	900	900	900
0.17812967 	183.08685184	-0.00975225	0.00751295	1.05057204	-0.00081737	-0.00007956	-0.00003670	900	900	900	900
0.25035119 	183.33720303	-0.00974747	0.00747265	1.05053127	-0.00012617	-0.00126144	-0.00009653	900	900	900	900
0.25368786 	183.59089088	-0.00977052	0.00744724	1.05052459	0.00005755	-0.00209995	0.00074842	900	900	900	900
0.28726983 	183.87816072	-0.00978381	0.00747204	1.05047905	0.00038743	-0.00038676	0.00120754	900	900	900	900
0.21476603 	184.09292674	-0.00974572	0.00746202	1.05043614	-0.00049736	-0.00000338	0.00055543	900	900	900	900
0.24882293 	184.34174967	-0.00973638	0.00743891	1.05046809	-0.00039509	-0.00003418	0.00201258	900	900	900	900
0.25130773 	184.59305739	-0.00971906	0.00745427	1.05045092	0.00003588	-0.00043798	-0.00044322	900	900	900	900
0.24833298 	184.84139037	-0.00968730	0.00744650	1.05042911	-0.00084921	-0.00075866	0.00069755	900	900	900	900
0.25414276 	185.09553313	-0.00973704	0.00744183	1.05038440	-0.00097885	-0.00070834	0.00040701	900	900	900	900
0.26518869 	185.36072183	-0.00974186	0.00744638	1.05028057	-0.00005004	0.00035713	0.00053949	900	900	900	900
0.23488307 	185.59560490	-0.00979176	0.00742838	1.05022240	-0.00050578	0.00067248	0.00164505	900	900	900	900
0.27730417 	185.87290907	-0.00976262	0.00747398	1.05017424	-0.00031809	-0.00116556	0.00049342	900	900	900	900
0.26617670 	186.13908577	-0.00979381	0.00748991	1.05009115	0.00010027	-0.00093494	0.00110355	900	900	900	900
0.23273206 	186.37181783	-0.00985324	0.00752222	1.05004930	-0.00012903	-0.00080383	0.00056083	900	900	900	900
0.23048353 	186.60230136	-0.00979221	0.00755032	1.05005229	-0.00019287	-0.00004494	0.00153534	900	900	900	900
0.24082828 	186.84312963	-0.00974294	0.00748511	1.05004966	0.00068430	-0.00077359	0.00026359	900	900	900	900
0.27327323 	187.11640286	-0.00975309	0.00743749	1.05007088	-0.00086410	-0.00086596	0.00042904	900	900	900	900
0.25615168 	187.37255454	-0.00962813	0.00746741	1.05006433	0.00054562	0.00111968	0.00214510	900	900	900	900
0.21457338 	187.58712792	-0.00960976	0.00736788	1.04998958	-0.00105725	-0.00036228	-0.00025927	900	900	900	900
0.26043034 	187.84755826	-0.00962277	0.00735477	1.04993963	-0.00013062	-0.00135526	0.00030957	900	900	900	900
0.27506709 	188.12262535	-0.00962714	0.00736839	1.04993451	-0.00010487	-0.00011327	0.00084416	900	900	900	900
0.23009467 	188.35272002	-0.00960639	0.00736643	1.04994869	0.00053004	-0.00114796	0.00070920	900	900	900	900
0.26150489 	188.61422491	-0.00963847	0.00738437	1.04998255	-0.00101894	0.00020854	0.00100014	900	900	900	900
0.22830772 	188.84253263	-0.00961551	0.00741925	1.04992521	-0.00084969	-0.00100122	0.00070471	900	900	900	900
0.25270414 	189.09523678	-0.00961254	0.00737867	1.04995549	0.00058783	-0.00234546	0.00206108	900	900	900	900
0.27980757 	189.37504435	-0.00963281	0.00736090	1.04991674	0.00014153	-0.00001846	0.00149422	900	900	900	900
0.21819282 	189.59323716	-0.00970796	0.00725726	1.04983354	-0.00194923	-0.00046988	-0.00009942	900	900	900	900
0.24927878 	189.84251595	-0.00968685	0.00722647	1.04982889	-0.00007782	0.00202839	0.00053368	900	900	900	900
0.25803304 	190.10054898	-0.00967282	0.00718926	1.04988718	0.00028660	0.00093334	0.00189221	900	900	900	900
0.25434589 	190.35489488	-0.00964981	0.00713175	1.04985631	0.00107727	-0.00192939	-0.00099062	900	900	900	900
0.23773599 	190.59263086	-0.00969249	0.00708208	1.04983032	0.00028241	-0.00196961	0.00074995	900	900	900	900
0.26486421 	190.85749507	-0.00968373	0.00709652	1.04985857	0.00059127	0.00015092	0.00114077	900	900	900	900
0.25474024 	191.11223531	-0.00972623	0.00705722	1.04985058	-0.00057812	0.00037775	0.00074938	900	900	900	900
0.29081798 	191.40305328	-0.00974535	0.00700363	1.04980671	-0.00050151	-0.00164762	0.00026968	900	900	900	900
0.18947577 	191.59252906	-0.00968731	0.00699894	1.04972255	-0.00045600	-0.00084490	-0.00003765	900	900	900	900
0.27449799 	191.86702704	-0.00972016	0.00695795	1.04967165	-0.00115685	-0.00092580	-0.00041152	900	900	900	900
0.22060251 	192.08762956	-0.00975749	0.00691169	1.04967034	-0.00054356	-0.00226127	0.00083891	900	900	900	900
0.28422737 	192.37185693	-0.00974967	0.00696361	1.04964006	-0.00031092	-0.00047635	-0.00049430	900	900	900	900
0.22271132 	192.59456825	-0.00977190	0.00690880	1.04960644	-0.00042595	0.00113431	0.00096028	900	900	900	900
0.29815269 	192.89272094	-0.00973610	0.00682462	1.04957283	0.00075098	0.00033413	0.00154383	900	900	900	900
0.24448848 	193.13720942	-0.00978210	0.00679402	1.04958129	-0.00004068	-0.00182564	0.00129108	900	900	900	900
0.27063918 	193.40784860	-0.00981389	0.00677788	1.04958558	0.00011191	-0.00179539	0.00077399	900	900	900	900
0.26567602 	193.67352462	-0.00975730	0.00671994	1.04953933	0.00031982	0.00003307	0.00093901	900	900	900	900
0.21916556 	193.89269018	-0.00974326	0.00669152	1.04952800	0.00075993	-0.00102436	0.00017118	900	900	900	900
0.26023364 	194.15292382	-0.00975631	0.00670400	1.04953158	0.00118157	-0.00151497	0.00088618	900	900	900	900
0.27073765 	194.42366147	-0.00973369	0.00674517	1.04958153	0.00021077	0.00142220	0.00200374	900	900	900	900
0.26111174 	194.68477321	-0.00973930	0.00671525	1.04955351	-0.00184109	0.00059513	0.00075118	900	900	900	900
0.20415902 	194.88893223	-0.00974214	0.00672715	1.04959285	-0.00237859	-0.00164432	0.00046870	900	900	900	900
0.28906655 	195.17799878	-0.00979829	0.00678088	1.04958165	-0.00114873	-0.00114885	-0.00031121	900	900	900	900
0.22983718 	195.40783596	-0.00978869	0.00674170	1.04957843	-0.00031130	-0.00031454	0.00044283	900	900	900	900
0.23016334 	195.63799930	-0.00979354	0.00666300	1.04956543	-0.00121486	-0.00049328	-0.00009169	900	900	900	900
0.21435046 	195.85234976	-0.00977528	0.00667740	1.04956114	0.00029693	-0.00176439	0.00067875	900	900	900	900
0.24982262 	196.10217237	-0.00977077	0.00672140	1.04955506	0.00058535	-0.00117054	0.00077468	900	900	900	900
0.25975275 	196.36192513	-0.00979452	0.00666724	1.04950845	-0.00001149	-0.00054049	0.00030242	900	900	900	900
0.24537373 	196.60729885	-0.00978209	0.00658621	1.04949212	-0.00079931	-0.00234233	0.00094229	900	900	900	900
0.26530671 	196.87260556	-0.00973496	0.00661690	1.04945207	0.00227951	-0.00187743	0.00036781	900	900	900	900
0.23930597 	197.11191154	-0.00973300	0.00666855	1.04941869	-0.00005832	-0.00071579	-0.00009342	900	900	900	900
0.23547649 	197.34738803	-0.00973140	0.00667982	1.04942632	0.00018669	-0.00043836	0.00169246	900	900	900	900
0.25502944 	197.60241747	-0.00969023	0.00672419	1.04939485	-0.00009101	-0.00011185	0.00158970	900	900	900	900
0.24955797 	197.85197544	-0.00971720	0.00669486	1.04933906	-0.00053382	-0.00161480	0.00039899	900	900	900	900
0.25025201 	198.10222745	-0.00971593	0.00670369	1.04931259	0.00036241	-0.00130777	0.00046496	900	900	900	900
0.24464679 	198.34687424	-0.00973120	0.00675592	1.04930365	-0.00006508	0.00009922	0.00127633	900	900	900	900
0.24049377 	198.58736801	-0.00980919	0.00673435	1.04927337	0.00080478	-0.00018705	0.00065604	900	900	900	900
0.27390242 	198.86127043	-0.00973709	0.00681781	1.04931855	0.00021392	0.00419341	0.00204102	900	900	900	900
0.26049829 	199.12176871	-0.00972072	0.00682287	1.04910445	0.00155933	0.00067178	-0.00358720	900	900	900	900
0.27863240 	199.40040112	-0.00973628	0.00684137	1.04911518	0.00132540	-0.00205903	0.00105132	900	900	900	900
0.21118641 	199.61158752	-0.00968979	0.00685102	1.04903650	-0.00191128	-0.00139757	-0.00078130	900	900	900	900
0.24449062 	199.85607815	-0.00963797	0.00688934	1.04913819	-0.00028047	0.00305570	0.00103386	900	900	900	900
0.23628497 	200.09236312	-0.00959032	0.00684065	1.04912937	0.00269733	-0.00119063	0.00247077	900	900	900	900
0.27561116 	200.36797428	-0.00955831	0.00680585	1.04911065	0.00003215	-0.00114263	0.00236507	900	900	900	900
0.22789121 	200.59586549	-0.00964770	0.00681406	1.04901397	-0.00046011	-0.00018068	0.00006925	900	900	900	900
0.27122831 	200.86709380	-0.00958174	0.00681277	1.04901695	0.00043234	-0.00097144	0.00084596	900	900	900	900
0.22854710 	201.09564090	-0.00961240	0.00683764	1.04893982	0.00010927	0.00060469	0.00058571	900	900	900	900
0.27628303 	201.37192392	-0.00955824	0.00687875	1.04892373	-0.00001629	0.00130512	0.00065592	900	900	900	900
0.22916365 	201.60108757	-0.00949812	0.00686552	1.04890621	-0.00054263	-0.00138199	0.00056383	900	900	900	900
0.25133109 	201.85241866	-0.00952343	0.00690729	1.04885900	-0.00039744	-0.00130307	0.00041419	900	900	900	900
0.23412299 	202.08654165	-0.00959671	0.00693668	1.04889357	-0.00134971	-0.00117084	0.00089054	900	900	900	900
0.26424503 	202.35078669	-0.00958578	0.00693140	1.04893148	-0.00128704	-0.00073711	0.00059365	900	900	900	900
0.24146748 	202.59225416	-0.00964572	0.00700027	1.04892159	-0.00054935	-0.00081644	0.00170380	900	900	900	900
0.25443792 	202.84669209	-0.00964193	0.00702889	1.04889941	-0.00001748	-0.00089764	0.00066845	900	900	900	900
0.27244425 	203.11913633	-0.00968049	0.00702638	1.04886365	0.00137403	-0.00194798	-0.00051969	900	900	900	900
0.22293544 	203.34207177	-0.00966174	0.00712903	1.04887831	0.00033690	-0.00126904	0.00047175	900	900	900	900
0.25941324 	203.60148501	-0.00973168	0.00721052	1.04888046	-0.00100678	-0.00133997	0.00058440	900	900	900	900
0.24572420 	203.84720922	-0.00965346	0.00725421	1.04877961	0.00081725	-0.00092501	0.00049420	900	900	900	900
0.33531165 	204.18252087	-0.00971656	0.00724704	1.04873621	0.00013489	-0.00033589	0.00081313	900	900	900	900
0.29063487 	204.47315574	-0.00968506	0.00725877	1.04873097	0.00123147	-0.00111260	0.00070130	900	900	900	900
0.26073313 	204.73388886	-0.00961943	0.00736224	1.04870212	-0.00047127	0.00066442	0.00180385	900	900	900	900
0.17356730 	204.90745616	-0.00965797	0.00737684	1.04867804	-0.00053992	-0.00019672	-0.00122372	900	900	900	900
0.19367719 	205.10113335	-0.00964504	0.00738807	1.04864204	-0.00045540	-0.00194229	0.00034588	900	900	900	900
0.24370885 	205.34484220	-0.00960318	0.00743866	1.04863572	0.00000286	-0.00099375	0.00131487	900	900	900	900
0.27874351 	205.62358570	-0.00960321	0.00748698	1.04862344	-0.00054412	-0.00031279	0.00089539	900	900	900	900
0.22806072 	205.85164642	-0.00955020	0.00756226	1.04860878	0.00015147	-0.00056924	0.00068704	900	900	900	900
0.26421022 	206.11585665	-0.00952678	0.00759019	1.04860151	0.00020174	-0.00118175	0.00032930	900	900	900	900
0.22979236 	206.34564900	-0.00953423	0.00772052	1.04858792	-0.00056780	0.00031125	0.00044513	900	900	900	900
0.25806952 	206.60371852	-0.00952701	0.00775627	1.04854047	0.00009828	-0.00036051	0.00066785	900	900	900	900
0.28734517 	206.89106369	-0.00956272	0.00781626	1.04848635	-0.00065608	-0.00032720	0.00025380	900	900	900	900
0.20277524 	207.09383893	-0.00953904	0.00782936	1.04842246	-0.00079339	-0.00090445	0.00050865	900	900	900	900
0.26170063 	207.35553956	-0.00950175	0.00789323	1.04838336	-0.00015831	0.00000811	0.00033497	900	900	900	900
0.24012399 	207.59566355	-0.00949625	0.00787203	1.04837108	0.00006505	-0.00023589	0.00180991	900	900	900	900
0.23976183 	207.83542538	-0.00954702	0.00785407	1.04834437	0.00002040	-0.00133692	0.00056935	900	900	900	900
0.28027582 	208.11570120	-0.00956394	0.00789013	1.04828954	0.00079975	-0.00020076	0.00097864	900	900	900	900
0.23000360 	208.34570479	-0.00954992	0.00786855	1.04827726	-0.00049032	0.00017421	0.00048324	900	900	900	900
0.27023625 	208.61594105	-0.00955654	0.00786007	1.04817820	0.00066513	-0.00057370	-0.00056747	900	900	900	900
0.22547531 	208.84141636	-0.00952107	0.00789768	1.04812121	0.00026847	-0.00062031	0.00030048	900	900	900	900
0.25186849 	209.09328485	-0.00955979	0.00786119	1.04810321	-0.00048840	-0.00050210	0.00108959	900	900	900	900
0.26202631 	209.35531116	-0.00960075	0.00787872	1.04809403	-0.00049253	-0.00011332	0.00136345	900	900	900	900
0.24553061 	209.60084176	-0.00961501	0.00785781	1.04807830	-0.00087760	-0.00013386	0.00092486	900	900	900	900
0.25000834 	209.85085011	-0.00958468	0.00787916	1.04801679	0.00015730	-0.00083249	0.00048996	900	900	900	900
0.25485635 	210.10570645	-0.00953246	0.00784197	1.04794562	0.00069937	-0.00112117	0.00026988	900	900	900	900
0.24980140 	210.35550785	-0.00953285	0.00787320	1.04791701	0.00002927	-0.00002027	0.00080633	900	900	900	900
0.24567175 	210.60117960	-0.00956620	0.00788097	1.04785788	0.00014477	-0.00060994	0.00069420	900	900	900	900
0.24940252 	210.85058212	-0.00959338	0.00784296	1.04781485	-0.00039066	-0.00043844	0.00033984	900	900	900	900
0.25481224 	211.10539436	-0.00958122	0.00783926	1.04777563	0.00018641	-0.00058489	0.00092599	900	900	900	900
0.24515986 	211.35055423	-0.00955700	0.00783875	1.04771817	-0.00005612	-0.00011736	0.00136925	900	900	900	900
0.24549651 	211.59605074	-0.00957539	0.00780212	1.04768109	-0.00009480	0.00025711	0.00025814	900	900	900	900
0.27772403 	211.87377477	-0.00960634	0.00779021	1.04764378	-0.00025234	-0.00037292	0.00075903	900	900	900	900
0.23648596 	212.11026073	-0.00962338	0.00786885	1.04756367	-0.00016155	-0.00008444	0.00125962	900	900	900	900
0.24059486 	212.35085559	-0.00962393	0.00788582	1.04756999	-0.00021683	0.00017715	0.00130860	900	900	900	900
0.24468994 	212.59554553	-0.00959580	0.00791904	1.04754376	-0.00073807	-0.00131501	0.00007291	900	900	900	900
0.24814320 	212.84368873	-0.00957428	0.00793553	1.04747868	-0.00040161	-0.00027100	0.00050515	900	900	900	900
0.26135206 	213.10504079	-0.00960520	0.00792588	1.04745662	-0.00066785	-0.00010250	0.00003068	900	900	900	900
0.25507641 	213.36011720	-0.00956153	0.00791284	1.04745710	0.00055309	-0.00018888	0.00091633	900	900	900	900
0.25826812 	213.61838531	-0.00955481	0.00792106	1.04743254	0.00170929	-0.00059196	-0.00132902	900	900	900	900
0.22710586 	213.84549117	-0.00954714	0.00790547	1.04747319	0.00203464	-0.00210013	0.00215073	900	900	900	900
0.25078559 	214.09627676	-0.00953483	0.00788725	1.04745007	0.00051906	0.00018507	0.00052843	900	900	900	900
0.24491692 	214.34119368	-0.00955258	0.00790839	1.04743934	-0.00036621	0.00056315	0.00073457	900	900	900	900
0.25439715 	214.59559083	-0.00957235	0.00792065	1.04740131	-0.00079505	-0.00043287	-0.00008710	900	900	900	900
0.26460075 	214.86019158	-0.00954872	0.00792055	1.04735506	0.00042310	-0.00109848	0.00036833	900	900	900	900
0.23965263 	215.09984422	-0.00953947	0.00791859	1.04735482	-0.00066175	-0.00023672	0.00132781	900	900	900	900
0.25162506 	215.35146928	-0.00959004	0.00790960	1.04730833	-0.00029605	0.00015098	0.00075552	900	900	900	900
0.24683285 	215.59830213	-0.00958245	0.00797366	1.04724348	0.00047560	-0.00027287	0.00068107	900	900	900	900
0.25762367 	215.85592580	-0.00961929	0.00794140	1.04723608	-0.00116777	-0.00095002	0.00044331	900	900	900	900
0.24537134 	216.10129714	-0.00962974	0.00794130	1.04720950	0.00004447	0.00004461	0.00045006	900	900	900	900
0.24978161 	216.35107875	-0.00956667	0.00799760	1.04723179	0.00042874	-0.00055593	0.00103102	900	900	900	900
0.27441669 	216.62549543	-0.00960757	0.00807377	1.04718363	0.00024894	0.00071759	0.00037756	900	900	900	900
0.21482754 	216.84032297	-0.00964433	0.00810753	1.04715919	0.00041301	0.00148428	-0.00043279	900	900	900	900
0.25286007 	217.09318304	-0.00963979	0.00811868	1.04718125	-0.00050027	-0.00097959	0.00026975	900	900	900	900
0.31253052 	217.40571356	-0.00965843	0.00816238	1.04717410	0.00010971	-0.00142652	0.00066686	900	900	900	900
0.36039591 	217.76610947	-0.00971013	0.00818846	1.04715014	-0.00016308	0.00043766	-0.00017463	900	900	900	900
0.32636762 	218.09247708	-0.00968515	0.00820357	1.04706204	0.00030250	0.00101839	0.00242062	900	900	900	900
0.32040334 	218.41288042	-0.00965872	0.00826719	1.04696763	-0.00022868	0.00002756	0.00155771	900	900	900	900
0.22964358 	218.64252400	-0.00957184	0.00832551	1.04685426	0.00438083	0.00191260	0.00118197	900	900	900	900
0.21988130 	218.86240530	-0.00960611	0.00836744	1.04675448	-0.00089926	-0.00049947	-0.00030581	900	900	900	900
0.22979093 	219.09219623	-0.00960597	0.00842355	1.04669535	-0.00131880	-0.00001569	-0.00001568	900	900	900	900
0.23457861 	219.32677484	-0.00965767	0.00845689	1.04664731	-0.00004218	-0.00121935	-0.00221216	900	900	900	900
0.24003100 	219.56680584	-0.00965262	0.00848680	1.04668176	-0.00038335	-0.00077938	0.00040890	900	900	900	900
0.24018359 	219.80698943	-0.00966846	0.00850821	1.04665887	-0.00028032	0.00067433	0.00142291	900	900	900	900
0.22951841 	220.03650784	-0.00966068	0.00855610	1.04663682	0.00135108	-0.00155736	0.00054683	900	900	900	900
0.23960876 	220.27611661	-0.00966012	0.00858930	1.04659474	0.00035105	-0.00292175	0.00111638	900	900	900	900
0.25558686 	220.53170347	-0.00959914	0.00861854	1.04659677	0.00006220	-0.00115684	0.00191473	900	900	900	900
0.24588180 	220.77758527	-0.00962568	0.00859816	1.04657578	-0.00222244	-0.00000473	-0.00022029	900	900	900	900
0.20975590 	220.98734117	-0.00954936	0.00861841	1.04652023	0.00145485	-0.00063696	0.00135594	900	900	900	900
0.21456766 	221.20190883	-0.00957185	0.00858726	1.04647744	-0.00046926	-0.00165947	-0.00174598	900	900	900	900
0.20936966 	221.41127849	-0.00960361	0.00857264	1.04643178	-0.00091057	-0.00069822	0.00044492	900	900	900	900
0.25240350 	221.66368198	-0.00960519	0.00854662	1.04642832	-0.00105813	-0.00043351	-0.00015269	900	900	900	900
0.17191911 	221.83560109	-0.00958615	0.00854497	1.04646719	-0.00133454	-0.00042615	0.00034028	900	900	900	900
0.25258327 	222.08818436	-0.00960443	0.00848939	1.04629540	-0.00059164	-0.00010749	-0.00027815	900	900	900	900
0.27723217 	222.36541653	-0.00965347	0.00850305	1.04630601	0.00013599	0.00008863	0.00109686	900	900	900	900
0.28496790 	222.65038443	-0.00965319	0.00851824	1.04636800	0.00111571	-0.00197240	0.00170753	900	900	900	900
0.20372844 	222.85411286	-0.00980186	0.00850156	1.04626155	-0.00396069	0.00033279	-0.00464421	900	900	900	900
0.25795913 	223.11207199	-0.00983960	0.00846872	1.04638457	-0.00290343	-0.00475893	-0.00193325	900	900	900	900
0.28132653 	223.39339852	-0.00975536	0.00855636	1.04636383	0.00393384	-0.00210029	-0.00066655	900	900	900	900
0.22557664 	223.61897516	-0.00976577	0.00852058	1.04648483	0.00179101	-0.00103040	0.00312162	900	900	900	900
0.30786991 	223.92684507	-0.00973875	0.00854756	1.04671347	0.00028731	0.00469540	-0.00125597	900	900	900	900
0.38213515 	224.30898023	-0.00977465	0.00847373	1.04673469	-0.00375275	0.00162214	-0.00227353	900	900	900	900
0.28442693 	224.59340715	-0.00980338	0.00840392	1.04674625	-0.00502561	-0.00257418	-0.00039313	900	900	900	900
0.30797958 	224.90138674	-0.00978514	0.00842800	1.04666388	-0.00008948	-0.00185274	-0.00130866	900	900	900	900
0.09593129 	224.99731803	-0.00984481	0.00847523	1.04640484	0.00074841	0.00086314	-0.00017589	900	900	900	900
